transcript_id	gene_id	length	parent_name	l_utr5	l_utr3	l_cds
YMR121C_mRNA	RPL15B	885	YMR121C	97	176	612
YIL133C_mRNA	RPL16A	758	YIL133C	41	120	597
YIL133C_pre-mRNA	RPL16A	1048	YIL133C	41	120	887
YNL069C_mRNA	RPL16B	806	YNL069C	45	167	594
YNL069C_pre-mRNA	RPL16B	1255	YNL069C	45	167	1043
YKL180W_mRNA	RPL17A	735	YKL180W	48	135	552
YKL180W_pre-mRNA	RPL17A	1041	YKL180W	48	135	858
YJL177W_mRNA	RPL17B	862	YJL177W	101	209	552
YJL177W_pre-mRNA	RPL17B	1179	YJL177W	101	209	869
YOL120C_mRNA	RPL18A	843	YOL120C	94	191	558
YOL120C_pre-mRNA	RPL18A	1290	YOL120C	94	191	1005
YNL301C_mRNA	RPL18B	794	YNL301C	55	181	558
YNL301C_pre-mRNA	RPL18B	1226	YNL301C	55	181	990
YBR084C-A_mRNA	RPL19A	797	YBR084C-A	128	102	567
YBR084C-A_pre-mRNA	RPL19A	1303	YBR084C-A	128	102	1073
YBL027W_mRNA	RPL19B	770	YBL027W	52	151	567
YBL027W_pre-mRNA	RPL19B	1154	YBL027W	52	151	951
YPL220W_mRNA	RPL1A	825	YPL220W	64	110	651
YGL135W_mRNA	RPL1B	903	YGL135W	135	117	651
YMR242C_mRNA	RPL20A	669	YMR242C	30	123	516
YMR242C_pre-mRNA	RPL20A	1146	YMR242C	30	123	993
YOR312C_mRNA	RPL20B	662	YOR312C	42	104	516
YOR312C_pre-mRNA	RPL20B	1088	YOR312C	42	104	942
YBR191W_mRNA	RPL21A	530	YBR191W	22	28	480
YBR191W_pre-mRNA	RPL21A	918	YBR191W	22	28	868
YPL079W_mRNA	RPL21B	675	YPL079W	72	123	480
YPL079W_pre-mRNA	RPL21B	1096	YPL079W	72	123	901
YLR061W_mRNA	RPL22A	538	YLR061W	56	119	363
YLR061W_pre-mRNA	RPL22A	927	YLR061W	56	119	752
YFL034C-A_mRNA	RPL22B	498	YFL034C-A	59	73	366
YFL034C-A_pre-mRNA	RPL22B	819	YFL034C-A	59	73	687
YBL087C_mRNA	RPL23A	639	YBL087C	109	119	411
YBL087C_pre-mRNA	RPL23A	1143	YBL087C	109	119	915
YER117W_mRNA	RPL23B	689	YER117W	102	176	411
YER117W_pre-mRNA	RPL23B	1160	YER117W	102	176	882
YGL031C_mRNA	RPL24A	704	YGL031C	104	135	465
YGL031C_pre-mRNA	RPL24A	1160	YGL031C	104	135	921
YGR148C_mRNA	RPL24B	722	YGR148C	104	153	465
YGR148C_pre-mRNA	RPL24B	1114	YGR148C	104	153	857
YOL127W_mRNA	RPL25	656	YOL127W	34	196	426
YOL127W_pre-mRNA	RPL25	1070	YOL127W	34	196	840
YLR344W_mRNA	RPL26A	686	YLR344W	60	245	381
YLR344W_pre-mRNA	RPL26A	1133	YLR344W	60	245	828
YGR034W_mRNA	RPL26B	766	YGR034W	142	243	381
YGR034W_pre-mRNA	RPL26B	1243	YGR034W	142	243	858
YHR010W_mRNA	RPL27A	640	YHR010W	80	152	408
YHR010W_pre-mRNA	RPL27A	1201	YHR010W	80	152	969
YDR471W_mRNA	RPL27B	789	YDR471W	151	230	408
YDR471W_pre-mRNA	RPL27B	1173	YDR471W	151	230	792
YGL103W_mRNA	RPL28	590	YGL103W	46	97	447
YGL103W_pre-mRNA	RPL28	1101	YGL103W	46	97	958
YFR032C-A_mRNA	RPL29	383	YFR032C-A	100	106	177
YFR032C-A_pre-mRNA	RPL29	714	YFR032C-A	100	106	508
YFR031C-A_mRNA	RPL2A	943	YFR031C-A	46	135	762
YFR031C-A_pre-mRNA	RPL2A	1090	YFR031C-A	46	135	909
YIL018W_mRNA	RPL2B	876	YIL018W	24	90	762
YIL018W_pre-mRNA	RPL2B	1276	YIL018W	24	90	1162
YOR063W_mRNA	RPL3	1383	YOR063W	101	121	1161
YGL030W_mRNA	RPL30	549	YGL030W	100	134	315
YGL030W_pre-mRNA	RPL30	779	YGL030W	100	134	545
YDL075W_mRNA	RPL31A	460	YDL075W	36	85	339
YDL075W_pre-mRNA	RPL31A	881	YDL075W	36	85	760
YLR406C_mRNA	RPL31B	583	YLR406C	54	190	339
YLR406C_pre-mRNA	RPL31B	932	YLR406C	54	190	688
YBL092W_mRNA	RPL32	643	YBL092W	97	156	390
YBL092W_pre-mRNA	RPL32	976	YBL092W	97	156	723
YPL143W_mRNA	RPL33A	541	YPL143W	59	161	321
YPL143W_pre-mRNA	RPL33A	1066	YPL143W	59	161	846
YOR234C_mRNA	RPL33B	523	YOR234C	101	101	321
YOR234C_pre-mRNA	RPL33B	1050	YOR234C	101	101	848
YER056C-A_mRNA	RPL34A	528	YER056C-A	37	128	363
YER056C-A_pre-mRNA	RPL34A	925	YER056C-A	37	128	760
YIL052C_mRNA	RPL34B	572	YIL052C	92	117	363
YIL052C_pre-mRNA	RPL34B	1044	YIL052C	92	117	835
YDL191W_mRNA	RPL35A	606	YDL191W	56	190	360
YDL191W_pre-mRNA	RPL35A	1097	YDL191W	56	190	851
YDL136W_mRNA	RPL35B	564	YDL136W	65	139	360
YDL136W_pre-mRNA	RPL35B	969	YDL136W	65	139	765
YMR194W_mRNA	RPL36A	442	YMR194W	34	108	300
YMR194W_pre-mRNA	RPL36A	905	YMR194W	34	108	763
YPL249C-A_mRNA	RPL36B	598	YPL249C-A	136	162	300
YPL249C-A_pre-mRNA	RPL36B	836	YPL249C-A	136	162	538
YLR185W_mRNA	RPL37A	455	YLR185W	72	119	264
YLR185W_pre-mRNA	RPL37A	814	YLR185W	72	119	623
YDR500C_mRNA	RPL37B	434	YDR500C	73	97	264
YDR500C_pre-mRNA	RPL37B	823	YDR500C	73	97	653
YLR325C_mRNA	RPL38	712	YLR325C	40	438	234
YJL189W_mRNA	RPL39	426	YJL189W	97	176	153
YJL189W_pre-mRNA	RPL39	812	YJL189W	97	176	539
YIL148W_mRNA	RPL40A	525	YIL148W	26	115	384
YIL148W_pre-mRNA	RPL40A	959	YIL148W	26	115	818
YKR094C_mRNA	RPL40B	653	YKR094C	83	186	384
YKR094C_pre-mRNA	RPL40B	1021	YKR094C	83	186	752
YDL184C_mRNA	RPL41A	376	YDL184C	64	237	75
YDL133C-A_mRNA	RPL41B	445	YDL133C-A	131	239	75
YNL162W_mRNA	RPL42A	456	YNL162W	37	101	318
YNL162W_pre-mRNA	RPL42A	968	YNL162W	37	101	830
YHR141C_mRNA	RPL42B	508	YHR141C	65	125	318
YHR141C_pre-mRNA	RPL42B	949	YHR141C	65	125	759
YPR043W_mRNA	RPL43A	449	YPR043W	65	108	276
YPR043W_pre-mRNA	RPL43A	852	YPR043W	65	108	679
YJR094W-A_mRNA	RPL43B	457	YJR094W-A	37	144	276
YJR094W-A_pre-mRNA	RPL43B	732	YJR094W-A	37	144	551
YBR031W_mRNA	RPL4A	1285	YBR031W	60	139	1086
YDR012W_mRNA	RPL4B	1243	YDR012W	48	109	1086
YPL131W_mRNA	RPL5	1072	YPL131W	76	105	891
YML073C_mRNA	RPL6A	673	YML073C	52	93	528
YML073C_pre-mRNA	RPL6A	1088	YML073C	52	93	943
YLR448W_mRNA	RPL6B	845	YLR448W	67	250	528
YLR448W_pre-mRNA	RPL6B	1229	YLR448W	67	250	912
YGL076C_mRNA	RPL7A	855	YGL076C	30	93	732
YGL076C_pre-mRNA	RPL7A	1782	YGL076C	30	93	1659
YPL198W_mRNA	RPL7B	860	YPL198W	32	96	732
YPL198W_pre-mRNA	RPL7B	1676	YPL198W	32	96	1548
YHL033C_mRNA	RPL8A	1478	YHL033C	20	690	768
YLL045C_mRNA	RPL8B	849	YLL045C	23	58	768
YGL147C_mRNA	RPL9A	743	YGL147C	47	123	573
YNL067W_mRNA	RPL9B	917	YNL067W	44	300	573
YML091C_mRNA	RPM2	3879	YML091C	97	176	3606
YHR027C_mRNA	RPN1	3252	YHR027C	97	176	2979
YHR200W_mRNA	RPN10	911	YHR200W	34	73	804
YFR004W_mRNA	RPN11	1028	YFR004W	49	61	918
YFR052W_mRNA	RPN12	1072	YFR052W	40	210	822
YLR421C_mRNA	RPN13	732	YLR421C	49	215	468
YGL004C_mRNA	RPN14	1524	YGL004C	97	176	1251
YIL075C_mRNA	RPN2	3108	YIL075C	97	176	2835
YER021W_mRNA	RPN3	1842	YER021W	97	176	1569
YDL020C_mRNA	RPN4	1988	YDL020C	249	146	1593
YDL147W_mRNA	RPN5	1556	YDL147W	72	149	1335
YDL097C_mRNA	RPN6	1425	YDL097C	45	78	1302
YPR108W_mRNA	RPN7	1624	YPR108W	117	220	1287
YOR261C_mRNA	RPN8	1287	YOR261C	97	176	1014
YDR427W_mRNA	RPN9	1318	YDR427W	39	100	1179
YDL140C_mRNA	RPO21	5472	YDL140C	97	176	5199
YPR187W_mRNA	RPO26	741	YPR187W	42	234	465
YPR187W_pre-mRNA	RPO26	817	YPR187W	42	234	541
YOR116C_mRNA	RPO31	4653	YOR116C	97	176	4380
YFL036W_mRNA	RPO41	4326	YFL036W	97	176	4053
YLR340W_mRNA	RPP0	1093	YLR340W	69	88	936
YHR062C_mRNA	RPP1	986	YHR062C	21	86	879
YDL081C_mRNA	RPP1A	523	YDL081C	94	111	318
YDL130W_mRNA	RPP1B	575	YDL130W	112	145	318
YDL130W_pre-mRNA	RPP1B	876	YDL130W	112	145	619
YOL039W_mRNA	RPP2A	718	YOL039W	145	255	318
YDR382W_mRNA	RPP2B	621	YDR382W	122	169	330
RPR1	RPR1	369	RPR1	NA	NA	NA
YIR015W_mRNA	RPR2	705	YIR015W	97	176	432
YGR214W_mRNA	RPS0A	886	YGR214W	27	103	756
YGR214W_pre-mRNA	RPS0A	1341	YGR214W	27	103	1211
YLR048W_mRNA	RPS0B	1115	YLR048W	94	265	756
YLR048W_pre-mRNA	RPS0B	1474	YLR048W	94	265	1115
YOR293W_mRNA	RPS10A	528	YOR293W	63	150	315
YOR293W_pre-mRNA	RPS10A	965	YOR293W	63	150	752
YMR230W_mRNA	RPS10B	532	YMR230W	53	164	315
YMR230W_pre-mRNA	RPS10B	942	YMR230W	53	164	725
YDR025W_mRNA	RPS11A	609	YDR025W	41	100	468
YDR025W_pre-mRNA	RPS11A	948	YDR025W	41	100	807
YBR048W_mRNA	RPS11B	795	YBR048W	94	233	468
YBR048W_pre-mRNA	RPS11B	1306	YBR048W	94	233	979
YOR369C_mRNA	RPS12	667	YOR369C	111	127	429
YDR064W_mRNA	RPS13	643	YDR064W	80	110	453
YDR064W_pre-mRNA	RPS13	1182	YDR064W	80	110	992
YCR031C_mRNA	RPS14A	610	YCR031C	60	139	411
YCR031C_pre-mRNA	RPS14A	917	YCR031C	60	139	718
YJL191W_mRNA	RPS14B	675	YJL191W	84	177	414
YJL191W_pre-mRNA	RPS14B	1083	YJL191W	84	177	822
YOL040C_mRNA	RPS15	630	YOL040C	60	144	426
YMR143W_mRNA	RPS16A	724	YMR143W	126	169	429
YMR143W_pre-mRNA	RPS16A	1268	YMR143W	126	169	973
YDL083C_mRNA	RPS16B	631	YDL083C	69	133	429
YDL083C_pre-mRNA	RPS16B	1063	YDL083C	69	133	861
YML024W_mRNA	RPS17A	581	YML024W	42	131	408
YML024W_pre-mRNA	RPS17A	979	YML024W	42	131	806
YDR447C_mRNA	RPS17B	623	YDR447C	72	143	408
YDR447C_pre-mRNA	RPS17B	937	YDR447C	72	143	722
YDR450W_mRNA	RPS18A	665	YDR450W	95	132	438
YDR450W_pre-mRNA	RPS18A	1100	YDR450W	95	132	873
YML026C_mRNA	RPS18B	731	YML026C	81	212	438
YML026C_pre-mRNA	RPS18B	1132	YML026C	81	212	839
YOL121C_mRNA	RPS19A	587	YOL121C	66	89	432
YOL121C_pre-mRNA	RPS19A	977	YOL121C	66	89	822
YNL302C_mRNA	RPS19B	674	YNL302C	51	191	432
YNL302C_pre-mRNA	RPS19B	1225	YNL302C	51	191	983
YLR441C_mRNA	RPS1A	1079	YLR441C	44	270	765
YML063W_mRNA	RPS1B	950	YML063W	67	118	765
YGL123W_mRNA	RPS2	1044	YGL123W	190	92	762
YHL015W_mRNA	RPS20	636	YHL015W	97	176	363
YKR057W_mRNA	RPS21A	571	YKR057W	45	265	261
YKR057W_pre-mRNA	RPS21A	893	YKR057W	45	265	583
YJL136C_mRNA	RPS21B	408	YJL136C	22	125	261
YJL136C_pre-mRNA	RPS21B	868	YJL136C	22	125	721
YJL190C_mRNA	RPS22A	616	YJL190C	63	163	390
YLR367W_mRNA	RPS22B	560	YLR367W	104	66	390
YLR367W_pre-mRNA	RPS22B	1600	YLR367W	104	66	1430
YGR118W_mRNA	RPS23A	803	YGR118W	23	345	435
YGR118W_pre-mRNA	RPS23A	1122	YGR118W	23	345	754
YPR132W_mRNA	RPS23B	742	YPR132W	107	200	435
YPR132W_pre-mRNA	RPS23B	1107	YPR132W	107	200	800
YER074W_mRNA	RPS24A	590	YER074W	56	129	405
YER074W_pre-mRNA	RPS24A	1056	YER074W	56	129	871
YIL069C_mRNA	RPS24B	742	YIL069C	122	215	405
YIL069C_pre-mRNA	RPS24B	1151	YIL069C	122	215	814
YGR027C_mRNA	RPS25A	599	YGR027C	112	163	324
YGR027C_pre-mRNA	RPS25A	911	YGR027C	112	163	636
YLR333C_mRNA	RPS25B	613	YLR333C	110	179	324
YLR333C_pre-mRNA	RPS25B	1036	YLR333C	110	179	747
YGL189C_mRNA	RPS26A	640	YGL189C	107	176	357
YGL189C_pre-mRNA	RPS26A	1008	YGL189C	107	176	725
YER131W_mRNA	RPS26B	605	YER131W	97	151	357
YER131W_pre-mRNA	RPS26B	966	YER131W	97	151	718
YKL156W_mRNA	RPS27A	509	YKL156W	23	240	246
YKL156W_pre-mRNA	RPS27A	860	YKL156W	23	240	597
YHR021C_mRNA	RPS27B	446	YHR021C	93	107	246
YHR021C_pre-mRNA	RPS27B	996	YHR021C	93	107	796
YOR167C_mRNA	RPS28A	430	YOR167C	61	168	201
YLR264W_mRNA	RPS28B	907	YLR264W	57	649	201
YLR388W_mRNA	RPS29A	393	YLR388W	102	123	168
YLR388W_pre-mRNA	RPS29A	881	YLR388W	102	123	656
YDL061C_mRNA	RPS29B	507	YDL061C	109	230	168
YDL061C_pre-mRNA	RPS29B	916	YDL061C	109	230	577
YNL178W_mRNA	RPS3	900	YNL178W	48	132	720
YLR287C-A_mRNA	RPS30A	471	YLR287C-A	60	222	189
YLR287C-A_pre-mRNA	RPS30A	901	YLR287C-A	60	222	619
YOR182C_mRNA	RPS30B	363	YOR182C	62	112	189
YOR182C_pre-mRNA	RPS30B	774	YOR182C	62	112	600
YLR167W_mRNA	RPS31	708	YLR167W	92	160	456
YJR145C_mRNA	RPS4A	912	YJR145C	57	72	783
YJR145C_pre-mRNA	RPS4A	1168	YJR145C	57	72	1039
YHR203C_mRNA	RPS4B	1033	YHR203C	120	130	783
YHR203C_pre-mRNA	RPS4B	1302	YHR203C	120	130	1052
YJR123W_mRNA	RPS5	918	YJR123W	50	193	675
YPL090C_mRNA	RPS6A	993	YPL090C	130	155	708
YPL090C_pre-mRNA	RPS6A	1387	YPL090C	130	155	1102
YBR181C_mRNA	RPS6B	810	YBR181C	29	73	708
YBR181C_pre-mRNA	RPS6B	1162	YBR181C	29	73	1060
YOR096W_mRNA	RPS7A	763	YOR096W	94	99	570
YOR096W_pre-mRNA	RPS7A	1164	YOR096W	94	99	971
YNL096C_mRNA	RPS7B	877	YNL096C	52	255	570
YNL096C_pre-mRNA	RPS7B	1222	YNL096C	52	255	915
YBL072C_mRNA	RPS8A	738	YBL072C	104	34	600
YBL072C_pre-mRNA	RPS8A	1046	YBL072C	104	34	908
YER102W_mRNA	RPS8B	857	YER102W	104	153	600
YER102W_pre-mRNA	RPS8B	1217	YER102W	104	153	960
YPL081W_mRNA	RPS9A	812	YPL081W	41	180	591
YPL081W_pre-mRNA	RPS9A	1313	YPL081W	41	180	1092
YBR189W_mRNA	RPS9B	738	YBR189W	44	109	585
YBR189W_pre-mRNA	RPS9B	1151	YBR189W	44	109	998
YKL145W_mRNA	RPT1	1674	YKL145W	97	176	1401
YDL007W_mRNA	RPT2	1431	YDL007W	33	87	1311
YDR394W_mRNA	RPT3	1497	YDR394W	117	96	1284
YOR259C_mRNA	RPT4	1584	YOR259C	97	176	1311
YOR117W_mRNA	RPT5	1533	YOR117W	93	138	1302
YGL048C_mRNA	RPT6	1352	YGL048C	48	89	1215
YDR333C_mRNA	RQC1	2442	YDR333C	97	176	2169
YPL009C_mRNA	RQC2	3387	YPL009C	97	176	3114
YMR131C_mRNA	RRB1	1660	YMR131C	45	82	1533
YIL153W_mRNA	RRD1	1452	YIL153W	97	176	1179
YPL152W_mRNA	RRD2	1347	YPL152W	97	176	1074
YHR038W_mRNA	RRF1	963	YHR038W	97	176	690
YDR065W_mRNA	RRG1	1368	YDR065W	97	176	1095
YOR305W_mRNA	RRG7	903	YOR305W	87	90	726
YPR116W_mRNA	RRG8	1104	YPR116W	97	176	831
YNL213C_mRNA	RRG9	871	YNL213C	102	127	642
YDL216C_mRNA	RRI1	1593	YDL216C	97	176	1320
YOL117W_mRNA	RRI2	2208	YOL117W	97	176	1935
YHR031C_mRNA	RRM3	2442	YHR031C	97	176	2169
YBL025W_mRNA	RRN10	708	YBL025W	97	176	435
YML043C_mRNA	RRN11	1861	YML043C	181	159	1521
YKL125W_mRNA	RRN3	2161	YKL125W	118	162	1881
YLR141W_mRNA	RRN5	1362	YLR141W	97	176	1089
YBL014C_mRNA	RRN6	2834	YBL014C	39	113	2682
YJL025W_mRNA	RRN7	1815	YJL025W	97	176	1542
YMR270C_mRNA	RRN9	1368	YMR270C	97	176	1095
YDR087C_mRNA	RRP1	937	YDR087C	29	74	834
YPL012W_mRNA	RRP12	3957	YPL012W	97	176	3684
YKL082C_mRNA	RRP14	1495	YKL082C	50	143	1302
YPR143W_mRNA	RRP15	965	YPR143W	38	177	750
YDR412W_mRNA	RRP17	932	YDR412W	65	162	705
YHR065C_mRNA	RRP3	1675	YHR065C	48	124	1503
YOR287C_mRNA	RRP36	981	YOR287C	22	59	900
YHR069C_mRNA	RRP4	1249	YHR069C	26	146	1077
YOL142W_mRNA	RRP40	795	YOL142W	21	54	720
YDL111C_mRNA	RRP42	1068	YDL111C	97	176	795
YCR035C_mRNA	RRP43	1367	YCR035C	29	156	1182
YDR280W_mRNA	RRP45	1188	YDR280W	97	176	915
YGR095C_mRNA	RRP46	862	YGR095C	83	110	669
YMR229C_mRNA	RRP5	5460	YMR229C	97	176	5187
YOR001W_mRNA	RRP6	2344	YOR001W	31	114	2199
YCL031C_mRNA	RRP7	1020	YCL031C	33	96	891
YDR083W_mRNA	RRP8	1307	YDR083W	13	118	1176
YPR137W_mRNA	RRP9	1992	YPR137W	97	176	1719
YOR294W_mRNA	RRS1	807	YOR294W	46	152	609
YBL048W_mRNA	RRT1	582	YBL048W	97	176	309
YCR045C_mRNA	RRT12	1746	YCR045C	97	176	1473
YER066W_mRNA	RRT13	828	YER066W	97	176	555
YIL127C_mRNA	RRT14	713	YIL127C	29	66	618
YLR162W-A_mRNA	RRT15	459	YLR162W-A	97	176	186
YNL105W_mRNA	RRT16	699	YNL105W	97	176	426
YBR246W_mRNA	RRT2	1295	YBR246W	35	99	1161
YFR032C_mRNA	RRT5	1140	YFR032C	97	176	867
YGL146C_mRNA	RRT6	1206	YGL146C	97	176	933
YLL030C_mRNA	RRT7	612	YLL030C	97	176	339
YOL048C_mRNA	RRT8	1299	YOL048C	97	176	1026
YOL048C_pre-mRNA	RRT8	1377	YOL048C	97	176	1104
YPL193W_mRNA	RSA1	1416	YPL193W	97	176	1143
YLR221C_mRNA	RSA3	919	YLR221C	45	214	660
YCR072C_mRNA	RSA4	1642	YCR072C	34	63	1545
YOR049C_mRNA	RSB1	1335	YOR049C	97	176	1062
YGR056W_mRNA	RSC1	3057	YGR056W	97	176	2784
YLR357W_mRNA	RSC2	2910	YLR357W	49	194	2667
YDR303C_mRNA	RSC3	2928	YDR303C	97	176	2655
YHR056C_mRNA	RSC30	2922	YHR056C	97	176	2649
YKR008W_mRNA	RSC4	1990	YKR008W	27	88	1875
YLR033W_mRNA	RSC58	1782	YLR033W	63	213	1506
YCR052W_mRNA	RSC6	1695	YCR052W	33	213	1449
YFR037C_mRNA	RSC8	1873	YFR037C	38	164	1671
YML127W_mRNA	RSC9	2016	YML127W	97	176	1743
YML049C_mRNA	RSE1	4356	YML049C	97	176	4083
YMR030W_mRNA	RSF1	1401	YMR030W	97	176	1128
YJR127C_mRNA	RSF2	4413	YJR127C	97	176	4140
YDR041W_mRNA	RSM10	808	YDR041W	35	164	609
YER050C_mRNA	RSM18	646	YER050C	67	165	414
YNR037C_mRNA	RSM19	434	YNR037C	36	125	273
YKL155C_mRNA	RSM22	2157	YKL155C	97	176	1884
YGL129C_mRNA	RSM23	1623	YGL129C	97	176	1350
YDR175C_mRNA	RSM24	1192	YDR175C	55	180	957
YIL093C_mRNA	RSM25	974	YIL093C	75	107	792
YJR101W_mRNA	RSM26	1071	YJR101W	97	176	798
YGR215W_mRNA	RSM27	534	YGR215W	82	122	330
YDR494W_mRNA	RSM28	1250	YDR494W	87	80	1083
YJR113C_mRNA	RSM7	1014	YJR113C	97	176	741
YMR266W_mRNA	RSN1	3132	YMR266W	97	176	2859
YER125W_mRNA	RSP5	3335	YER125W	512	396	2427
YGR152C_mRNA	RSR1	1089	YGR152C	97	176	816
YGR213C_mRNA	RTA1	1224	YGR213C	97	176	951
YOL138C_mRNA	RTC1	4296	YOL138C	97	176	4023
YBR147W_mRNA	RTC2	1161	YBR147W	97	176	888
YHR087W_mRNA	RTC3	819	YHR087W	287	199	333
YNL254C_mRNA	RTC4	1476	YNL254C	97	176	1203
YOR118W_mRNA	RTC5	2043	YOR118W	204	138	1701
YPL183W-A_mRNA	RTC6	509	YPL183W-A	98	132	279
YGL244W_mRNA	RTF1	1947	YGL244W	97	176	1674
YOL067C_mRNA	RTG1	1589	YOL067C	50	1008	531
YGL252C_mRNA	RTG2	2042	YGL252C	60	218	1764
YBL103C_mRNA	RTG3	1731	YBL103C	97	176	1458
YDL025C_mRNA	RTK1	2277	YDL025C	196	221	1860
YDR233C_mRNA	RTN1	1020	YDR233C	8	127	885
YDL204W_mRNA	RTN2	1859	YDL204W	498	182	1179
YMR185W_mRNA	RTP1	3216	YMR185W	97	176	2943
YER139C_mRNA	RTR1	951	YER139C	97	176	678
YDR066C_mRNA	RTR2	784	YDR066C	89	107	588
YOR014W_mRNA	RTS1	2544	YOR014W	97	176	2271
YOR077W_mRNA	RTS2	969	YOR077W	97	176	696
YGR161C_mRNA	RTS3	1097	YGR161C	94	214	789
YPL183C_mRNA	RTT10	3163	YPL183C	38	86	3039
YJL047C_mRNA	RTT101	2799	YJL047C	97	176	2526
YGR275W_mRNA	RTT102	744	YGR275W	97	176	471
YDR289C_mRNA	RTT103	1500	YDR289C	97	176	1227
YER104W_mRNA	RTT105	1036	YER104W	29	383	624
YNL206C_mRNA	RTT106	1454	YNL206C	13	76	1365
YHR154W_mRNA	RTT107	3483	YHR154W	97	176	3210
YLL002W_mRNA	RTT109	1416	YLL002W	41	67	1308
YDR139C_mRNA	RUB1	486	YDR139C	78	177	231
YDR139C_pre-mRNA	RUB1	559	YDR139C	78	177	304
YOR216C_mRNA	RUD3	1617	YOR216C	59	106	1452
RUF20	RUF20	443	RUF20	NA	NA	NA
RUF21	RUF21	707	RUF21	NA	NA	NA
RUF22	RUF22	515	RUF22	NA	NA	NA
RUF23	RUF23	254	RUF23	NA	NA	NA
RUF5-1	RUF5-1	710	RUF5-1	NA	NA	NA
RUF5-2	RUF5-2	710	RUF5-2	NA	NA	NA
YOR138C_mRNA	RUP1	2286	YOR138C	97	176	2013
YDR190C_mRNA	RVB1	1568	YDR190C	46	133	1389
YPL235W_mRNA	RVB2	1660	YPL235W	113	134	1413
YCR009C_mRNA	RVS161	1068	YCR009C	97	176	795
YDR388W_mRNA	RVS167	1626	YDR388W	51	129	1446
YBR095C_mRNA	RXT2	1563	YBR095C	97	176	1290
YDL076C_mRNA	RXT3	1264	YDL076C	152	230	882
YKL212W_mRNA	SAC1	2142	YKL212W	97	176	1869
YDR159W_mRNA	SAC3	4176	YDR159W	97	176	3903
YDR129C_mRNA	SAC6	2124	YDR129C	60	138	1926
YDR129C_pre-mRNA	SAC6	2235	YDR129C	60	138	2037
YDR389W_mRNA	SAC7	2235	YDR389W	97	176	1962
YFR005C_mRNA	SAD1	1617	YFR005C	97	176	1344
YGL175C_mRNA	SAE2	1308	YGL175C	97	176	1035
YHR079C-A_mRNA	SAE3	546	YHR079C-A	97	176	273
YHR079C-A_pre-mRNA	SAE3	632	YHR079C-A	97	176	359
YBR280C_mRNA	SAF1	2106	YBR280C	45	150	1911
YJR004C_mRNA	SAG1	2223	YJR004C	97	176	1950
YER043C_mRNA	SAH1	1652	YER043C	84	221	1347
YER129W_mRNA	SAK1	3699	YER129W	97	176	3426
YNL083W_mRNA	SAL1	1836	YNL083W	18	336	1482
YLR180W_mRNA	SAM1	1527	YLR180W	125	256	1146
YDR502C_mRNA	SAM2	1425	YDR502C	97	176	1152
YPL274W_mRNA	SAM3	1915	YPL274W	68	86	1761
YHR083W_mRNA	SAM35	1085	YHR083W	10	88	987
YMR060C_mRNA	SAM37	1033	YMR060C	26	26	981
YPL273W_mRNA	SAM4	1245	YPL273W	159	111	975
YNL026W_mRNA	SAM50	1596	YNL026W	19	125	1452
YDR143C_mRNA	SAN1	2103	YDR143C	97	176	1830
YER047C_mRNA	SAP1	2964	YER047C	97	176	2691
YFR040W_mRNA	SAP155	3279	YFR040W	97	176	3006
YJL098W_mRNA	SAP185	3447	YJL098W	97	176	3174
YKR028W_mRNA	SAP190	3372	YKR028W	97	176	3099
YMR263W_mRNA	SAP30	736	YMR263W	31	102	603
YGL229C_mRNA	SAP4	2727	YGL229C	97	176	2454
YPL218W_mRNA	SAR1	763	YPL218W	66	127	570
YPL218W_pre-mRNA	SAR1	902	YPL218W	66	127	709
YDL153C_mRNA	SAS10	1948	YDL153C	32	86	1830
YMR127C_mRNA	SAS2	1287	YMR127C	97	176	1014
YBL052C_mRNA	SAS3	2766	YBL052C	97	176	2493
YDR181C_mRNA	SAS4	1716	YDR181C	97	176	1443
YOR213C_mRNA	SAS5	1017	YOR213C	97	176	744
YCR008W_mRNA	SAT4	2082	YCR008W	97	176	1809
YAL027W_mRNA	SAW1	1056	YAL027W	97	176	783
YGR263C_mRNA	SAY1	1380	YGR263C	34	74	1272
YKL117W_mRNA	SBA1	923	YKL117W	53	222	648
YDR351W_mRNA	SBE2	2865	YDR351W	97	176	2592
YHR103W_mRNA	SBE22	2829	YHR103W	97	176	2556
YER087C-B_mRNA	SBH1	546	YER087C-B	52	248	246
YER019C-A_mRNA	SBH2	732	YER019C-A	388	80	264
YHL034C_mRNA	SBP1	1144	YHL034C	119	143	882
YDR180W_mRNA	SCC2	4752	YDR180W	97	176	4479
YER147C_mRNA	SCC4	2046	YER147C	66	108	1872
YOR329C_mRNA	SCD5	2889	YOR329C	97	176	2616
YPR129W_mRNA	SCD6	1159	YPR129W	30	82	1047
YHR205W_mRNA	SCH9	2745	YHR205W	97	176	2472
YMR214W_mRNA	SCJ1	1278	YMR214W	30	117	1131
YGL011C_mRNA	SCL1	938	YGL011C	41	141	756
YDL139C_mRNA	SCM3	942	YDL139C	97	176	669
YGR049W_mRNA	SCM4	863	YGR049W	83	219	561
YBR037C_mRNA	SCO1	1158	YBR037C	97	176	885
YBR024W_mRNA	SCO2	1235	YBR024W	113	219	903
YOR367W_mRNA	SCP1	698	YOR367W	25	73	600
YJL080C_mRNA	SCP160	3939	YJL080C	97	176	3666
SCR1	SCR1	522	SCR1	NA	NA	NA
